pothole_id,road_id,road_name,ward,latitude,longitude,depth_cm,surface_area_sqm,severity_level,pavement_surface_type,primary_failure_cause,reported_by,report_date,status,repair_material_used,repair_completion_date,repair_contractor_id
PTH_2024_00848,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.05051,72.90785,10.4,1.44,High,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-06-27,In-Progress,Pending,,CONTR_BMC_109
PTH_2024_00849,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.05198,72.90841,11.3,1.64,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-07-18,Citizen Reported,Pending,,CONTR_BMC_106
PTH_2024_00850,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.05098,72.90792,11.0,2.55,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-06-13,Resolved / Repaired,Mastic Asphalt,2024-06-18,CONTR_BMC_111
PTH_2024_00851,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.053,72.90735,11.4,2.98,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-06-05,Resolved / Repaired,Rapid Hardening Concrete,2024-06-09,CONTR_BMC_115
PTH_2024_00852,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.04929,72.9083,16.8,0.33,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-23,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-24,CONTR_BMC_105
PTH_2024_00853,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.0503,72.90792,12.1,0.98,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-18,Resolved / Repaired,Rapid Hardening Concrete,2024-06-20,CONTR_BMC_121
PTH_2024_00854,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.05146,72.90734,14.5,0.49,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-08-18,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-21,CONTR_BMC_113
PTH_2024_00855,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.04841,72.90747,8.8,0.47,High,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-08-28,Inspected - Work Order Issued,Pending,,CONTR_BMC_116
PTH_2024_00856,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.04949,72.90767,8.0,2.6,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-06-23,Resolved / Repaired,Mastic Asphalt,2024-06-25,CONTR_BMC_125
PTH_2024_00857,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.04991,72.90748,14.9,2.52,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-17,Resolved / Repaired,Mastic Asphalt,2024-09-19,CONTR_BMC_110
PTH_2024_00858,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.05089,72.90772,17.0,0.83,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-01,Resolved / Repaired,Mastic Asphalt,2024-09-02,CONTR_BMC_104
PTH_2024_00859,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.04862,72.90765,9.0,2.25,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-27,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-29,CONTR_BMC_114
PTH_2024_00860,RD_LOC_046,M/W Ward Sector 46 Connector Road,M/W,19.05257,72.90746,12.1,2.08,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-06-24,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-25,CONTR_BMC_114
PTH_2024_00861,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03281,72.85677,12.9,2.87,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-06-01,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-05,CONTR_BMC_102
PTH_2024_00862,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03498,72.85815,6.5,0.66,Moderate,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-08-20,In-Progress,Pending,,CONTR_BMC_122
PTH_2024_00863,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03883,72.85382,5.1,2.67,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-06-05,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-08,CONTR_BMC_124
PTH_2024_00864,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.0315,72.85655,15.3,0.31,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-08-05,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-11,CONTR_BMC_108
PTH_2024_00865,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03777,72.85285,11.5,1.76,High,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-06-11,Resolved / Repaired,Mastic Asphalt,2024-06-17,CONTR_BMC_123
PTH_2024_00866,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03618,72.85372,15.0,2.77,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-08-07,In-Progress,Pending,,CONTR_BMC_119
PTH_2024_00867,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03456,72.85037,13.7,0.44,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-25,Resolved / Repaired,Mastic Asphalt,2024-07-01,CONTR_BMC_119
PTH_2024_00868,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03427,72.85313,14.7,1.11,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-24,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-27,CONTR_BMC_108
PTH_2024_00869,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03669,72.85556,4.2,0.63,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-09-27,In-Progress,Pending,,CONTR_BMC_109
PTH_2024_00870,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03707,72.85361,5.1,2.09,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-08-20,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-22,CONTR_BMC_110
PTH_2024_00871,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03216,72.85423,13.4,1.03,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-14,In-Progress,Pending,,CONTR_BMC_107
PTH_2024_00872,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03281,72.84899,4.2,1.99,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-08-07,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-13,CONTR_BMC_121
PTH_2024_00873,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03239,72.85587,6.8,0.41,Moderate,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-07-22,Inspected - Work Order Issued,Pending,,CONTR_BMC_106
PTH_2024_00874,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03049,72.84894,4.0,0.45,Moderate,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-13,Citizen Reported,Pending,,CONTR_BMC_110
PTH_2024_00875,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03772,72.8487,14.0,1.2,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-07,In-Progress,Pending,,CONTR_BMC_110
PTH_2024_00876,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03416,72.85786,11.8,3.06,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-08,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-12,CONTR_BMC_125
PTH_2024_00877,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03591,72.84774,15.9,1.63,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-09-18,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-24,CONTR_BMC_110
PTH_2024_00878,RD_LOC_047,G/N Ward Sector 47 Connector Road,G/N,19.03445,72.85312,17.5,2.27,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-06-16,Resolved / Repaired,Mastic Asphalt,2024-06-20,CONTR_BMC_113
PTH_2024_00879,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94632,72.81433,8.4,2.0,High,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-08-01,Inspected - Work Order Issued,Pending,,CONTR_BMC_117
PTH_2024_00880,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94624,72.80585,17.4,1.1,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-08-01,Resolved / Repaired,Rapid Hardening Concrete,2024-08-04,CONTR_BMC_121
PTH_2024_00881,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94657,72.80943,11.0,2.97,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-09,Resolved / Repaired,Rapid Hardening Concrete,2024-06-10,CONTR_BMC_112
PTH_2024_00882,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94526,72.80636,13.4,3.43,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-07-16,Inspected - Work Order Issued,Pending,,CONTR_BMC_123
PTH_2024_00883,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94569,72.80556,17.6,2.21,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-07-05,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-10,CONTR_BMC_109
PTH_2024_00884,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.9471,72.81633,9.3,0.78,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-18,Resolved / Repaired,Rapid Hardening Concrete,2024-07-22,CONTR_BMC_110
PTH_2024_00885,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94782,72.81452,6.2,2.8,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-08-04,Resolved / Repaired,Rapid Hardening Concrete,2024-08-09,CONTR_BMC_109
PTH_2024_00886,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94548,72.8064,14.1,1.32,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-16,Resolved / Repaired,Rapid Hardening Concrete,2024-07-18,CONTR_BMC_122
PTH_2024_00887,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94568,72.81041,8.1,0.82,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-07-26,In-Progress,Pending,,CONTR_BMC_120
PTH_2024_00888,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94601,72.81546,4.7,1.67,Moderate,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-02,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-06,CONTR_BMC_118
PTH_2024_00889,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94728,72.80933,13.4,2.22,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-08-03,Resolved / Repaired,Mastic Asphalt,2024-08-08,CONTR_BMC_104
PTH_2024_00890,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94751,72.80783,12.9,2.53,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-07-17,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-23,CONTR_BMC_116
PTH_2024_00891,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94696,72.814,16.1,1.6,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-09-22,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-23,CONTR_BMC_109
PTH_2024_00892,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94517,72.81444,8.2,2.96,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-06-05,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-06,CONTR_BMC_103
PTH_2024_00893,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94631,72.80611,11.0,2.77,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-15,Resolved / Repaired,Rapid Hardening Concrete,2024-07-16,CONTR_BMC_114
PTH_2024_00894,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94499,72.8149,12.1,0.54,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-06-07,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-08,CONTR_BMC_102
PTH_2024_00895,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94709,72.81161,17.6,0.46,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-07-07,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-08,CONTR_BMC_107
PTH_2024_00896,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94604,72.81566,16.1,2.35,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-20,Resolved / Repaired,Mastic Asphalt,2024-09-22,CONTR_BMC_121
PTH_2024_00897,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94636,72.81575,11.7,0.32,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-13,In-Progress,Pending,,CONTR_BMC_101
PTH_2024_00898,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94674,72.80813,15.6,3.25,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-26,Inspected - Work Order Issued,Pending,,CONTR_BMC_101
PTH_2024_00899,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94522,72.81268,11.9,0.49,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-08-27,Resolved / Repaired,Mastic Asphalt,2024-08-28,CONTR_BMC_120
PTH_2024_00900,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94662,72.80759,10.7,2.84,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-07-27,In-Progress,Pending,,CONTR_BMC_112
PTH_2024_00901,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94611,72.8109,9.6,1.57,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-09-13,Resolved / Repaired,Rapid Hardening Concrete,2024-09-16,CONTR_BMC_118
PTH_2024_00902,RD_LOC_048,C Ward Sector 48 Connector Road,C,18.94597,72.81209,16.5,2.59,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-07-16,In-Progress,Pending,,CONTR_BMC_107
PTH_2024_00903,RD_LOC_049,S Ward Sector 49 Connector Road,S,19.14639,72.91005,3.9,3.05,Critical,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-08-06,Citizen Reported,Pending,,CONTR_BMC_104
PTH_2024_00904,RD_LOC_050,M/W Ward Sector 50 Connector Road,M/W,19.04199,72.87507,3.1,0.95,Moderate,Cement Concrete,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-20,In-Progress,Pending,,CONTR_BMC_105
PTH_2024_00905,RD_LOC_050,M/W Ward Sector 50 Connector Road,M/W,19.04247,72.87464,5.0,3.39,Critical,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-06-17,In-Progress,Pending,,CONTR_BMC_125
PTH_2024_00906,RD_LOC_050,M/W Ward Sector 50 Connector Road,M/W,19.04236,72.87253,3.6,2.78,Critical,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-07-06,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-07,CONTR_BMC_114
PTH_2024_00907,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19756,72.86963,14.0,0.62,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-12,In-Progress,Pending,,CONTR_BMC_120
PTH_2024_00908,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19954,72.87871,13.9,2.43,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-07-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-05,CONTR_BMC_114
PTH_2024_00909,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20178,72.86905,13.0,0.7,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-24,Inspected - Work Order Issued,Pending,,CONTR_BMC_115
PTH_2024_00910,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19804,72.87134,8.1,1.97,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-09-14,Resolved / Repaired,Rapid Hardening Concrete,2024-09-19,CONTR_BMC_124
PTH_2024_00911,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20021,72.87295,13.1,2.67,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-06-28,In-Progress,Pending,,CONTR_BMC_106
PTH_2024_00912,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19711,72.88011,13.1,2.0,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-12,Resolved / Repaired,Rapid Hardening Concrete,2024-09-17,CONTR_BMC_117
PTH_2024_00913,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20248,72.87137,13.8,3.27,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-22,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-23,CONTR_BMC_116
PTH_2024_00914,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20072,72.87203,8.7,1.81,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-08-05,In-Progress,Pending,,CONTR_BMC_121
PTH_2024_00915,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19976,72.87812,5.7,1.15,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-01,In-Progress,Pending,,CONTR_BMC_113
PTH_2024_00916,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20249,72.87129,4.0,0.62,Moderate,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-07-17,Inspected - Work Order Issued,Pending,,CONTR_BMC_113
PTH_2024_00917,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20154,72.87331,14.8,1.0,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-06-08,Inspected - Work Order Issued,Pending,,CONTR_BMC_110
PTH_2024_00918,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19883,72.8803,17.5,2.88,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-16,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-21,CONTR_BMC_101
PTH_2024_00919,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20027,72.87744,9.9,1.81,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-07,Citizen Reported,Pending,,CONTR_BMC_103
PTH_2024_00920,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.19855,72.87506,8.3,1.02,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-08-09,In-Progress,Pending,,CONTR_BMC_104
PTH_2024_00921,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20134,72.87035,9.6,0.45,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-07-21,Inspected - Work Order Issued,Pending,,CONTR_BMC_106
PTH_2024_00922,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20055,72.88119,15.2,1.05,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-19,In-Progress,Pending,,CONTR_BMC_114
PTH_2024_00923,RD_LOC_051,R/S Ward Sector 51 Connector Road,R/S,19.20248,72.88158,12.3,0.53,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-14,Citizen Reported,Pending,,CONTR_BMC_118
PTH_2024_00924,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98633,72.82894,5.4,3.36,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-09,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-10,CONTR_BMC_102
PTH_2024_00925,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98431,72.82748,9.5,1.6,High,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-07-12,Resolved / Repaired,Mastic Asphalt,2024-07-17,CONTR_BMC_109
PTH_2024_00926,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98625,72.82737,13.4,2.76,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-13,Resolved / Repaired,Mastic Asphalt,2024-08-14,CONTR_BMC_117
PTH_2024_00927,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98192,72.83081,5.7,2.54,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-08-06,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-09,CONTR_BMC_115
PTH_2024_00928,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98337,72.83007,4.8,0.74,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-07-06,Inspected - Work Order Issued,Pending,,CONTR_BMC_109
PTH_2024_00929,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98185,72.82884,14.9,0.73,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-06-14,In-Progress,Pending,,CONTR_BMC_104
PTH_2024_00930,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98667,72.82922,15.9,1.14,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-07-24,Citizen Reported,Pending,,CONTR_BMC_120
PTH_2024_00931,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98299,72.82774,11.1,2.53,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-28,Resolved / Repaired,Rapid Hardening Concrete,2024-06-29,CONTR_BMC_102
PTH_2024_00932,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98405,72.83099,12.1,2.5,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-21,Resolved / Repaired,Mastic Asphalt,2024-06-27,CONTR_BMC_112
PTH_2024_00933,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98139,72.82981,11.2,0.9,High,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-09-18,In-Progress,Pending,,CONTR_BMC_106
PTH_2024_00934,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98452,72.82779,7.3,1.13,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-08-21,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-25,CONTR_BMC_107
PTH_2024_00935,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98645,72.82897,16.9,1.37,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-07-25,Resolved / Repaired,Rapid Hardening Concrete,2024-07-27,CONTR_BMC_115
PTH_2024_00936,RD_LOC_052,E Ward Sector 52 Connector Road,E,18.98491,72.82787,4.3,1.22,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-23,Resolved / Repaired,Rapid Hardening Concrete,2024-07-25,CONTR_BMC_114
